dict,L,headword_slp1,parvan,cited_verse,adhyaya,shloka,vulgate,critical,verdict,critical_evidence,critical_score,bori_locus
PWG,54414,BAgaBAj,1,3195,76,12,present,present,present/present,quote-exact,1.0,"01,71.11a"
PWG,54423,BAgavata,12,12718,335,26,present,present,present/present,quote-exact,1.0,"12,322.25a"
PWG,54423,BAgavata,14,1587,55,1,present,present,present/present,quote-exact,1.0,"14,54.1a"
PWG,54423,BAgavata,12,12818,337,1,present,present,present/present,quote-exact,1.0,"12,324.1c"
PWG,54437,BAgaSas,4,1048,32,13,present,present,present/present,quote-exact,1.0,"04,31.11c"
PWG,54437,BAgaSas,1,551,2,322,present,absent,present/absent,none,0.462,"01,2.188c"
PWG,54437,BAgaSas,1,4559,118,2,present,present,present/present,quote-exact,1.0,"01,109.2a"
PWG,54437,BAgaSas,4,1010,31,11,present,present,present/present,quote-exact,0.882,"04,30.9c"
PWG,54437,BAgaSas,14,503,18,7,present,present,present/present,quote-exact,1.0,"14,18.6e"
PWG,54438,BAgahara,12,13021,340,15,present,present,present/present,quote-exact,1.0,"12,327.12a"
PWG,54438,BAgahara,8,2083,45,13,present,present,present/present,quote-exact,0.905,"08,30.59e"
PWG,54447,BAgin,12,3277,87,17,present,present,present/present,quote-exact,1.0,"12,88.15a"
PWG,54447,BAgin,3,8035,84,57,present,present,present/present,quote-exact,1.0,"03,82.51a"
PWG,54447,BAgin,3,8174,85,32,present,present,present/present,quote-fuzzy,0.788,"03,83.3a"
PWG,54447,BAgin,3,12,1,12,present,present,present/present,quote-exact,1.0,"03,1.11c"
PWG,54447,BAgin,3,2766,70,23,present,present,present/present,quote-exact,1.0,"03,68.21a"
PWG,54447,BAgin,13,1655,23,84,present,present,present/present,quote-exact,1.0,"13,24.82a"
PWG,54447,BAgin,1,2304,62,22,present,present,present/present,quote-exact,1.0,"01,56.20c"
PWG,54447,BAgin,1,6134,155,42,present,absent,present/absent,none,0.457,"01,133.25c"
PWG,54447,BAgin,13,4231,87,11,present,present,present/present,quote-exact,1.0,"13,87.11a"
PWG,54447,BAgin,13,4232,87,12,present,present,present/present,quote-exact,1.0,"13,87.12a"
PWG,54447,BAgin,13,4234,87,14,present,present,present/present,quote-exact,1.0,"13,87.14a"
PWG,54447,BAgin,13,4237,87,17,present,present,present/present,quote-fuzzy,0.727,"13,87.17a"
PWG,54448,BAgineya,1,2187,60,11,present,present,present/present,quote-exact,1.0,"01,54.11c"
PWG,54448,BAgineya,1,5692,141,10,present,absent,present/absent,none,0.405,"01,136.7a"
PWG,54448,BAgineya,3,10599,130,7,present,present,present/present,quote-exact,1.0,"03,130.7a"
PWG,54448,BAgineya,5,698,23,14,present,present,present/present,quote-exact,1.0,"05,23.14a"
PWG,54448,BAgineya,6,1611,43,83,present,present,present/present,quote-exact,1.0,"06,41.78a"
PWG,54448,BAgineya,8,2083,45,13,present,present,present/present,quote-exact,0.905,"08,30.59e"
PWG,54448,BAgineya,14,1816,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,54449,BAgIkar,1,6486,169,7,present,present,present/present,quote-exact,1.0,"01,157.7a"
PWG,54451,BAgIraTa,2,68,3,11,present,present,present/present,quote-exact,0.861,"02,3.10a"
PWG,54451,BAgIraTa,13,1702,25,16,present,present,present/present,quote-exact,1.0,"13,26.15a"
PWG,54451,BAgIraTa,1,599,2,370,present,present,present/present,quote-exact,1.0,"01,2.232a"
PWG,54451,BAgIraTa,5,7317,185,28,present,present,present/present,quote-exact,1.0,"05,186.27c"
PWG,54454,BAgya,1,4886,125,21,present,present,present/present,quote-exact,1.0,"01,116.21a"
PWG,54454,BAgya,1,3904,98,23,present,present,present/present,quote-exact,1.0,"01,92.54a"
PWG,54454,BAgya,13,6636,144,13,present,present,present/present,quote-exact,1.0,"13,132.12c"
PWG,54454,BAgya,3,2735,69,42,present,present,present/present,quote-exact,1.0,"03,67.14c"
PWG,54454,BAgya,1,4705,121,27,present,present,present/present,quote-exact,1.0,"01,112.25a"
PWG,54454,BAgya,4,638,20,29,present,present,present/present,quote-exact,1.0,"04,19.28a"
PWG,54459,BANgAsuri,3,2745,70,2,present,present,present/present,quote-fuzzy,0.789,"03,68.2c"
PWG,54459,BANgAsuri,2,326,8,15,present,present,present/present,quote-fuzzy,0.758,"02,8.14c"
PWG,54463,BAj,4,202,6,25,present,absent,present/absent,none,0.0,
PWG,54463,BAj,1,6655,173,10,present,present,present/present,quote-exact,1.0,"01,162.9a"
PWG,54463,BAj,2,567,14,3,present,present,present/present,quote-exact,1.0,"02,13.3c"
PWG,54463,BAj,2,636,15,2,present,present,present/present,quote-exact,0.867,"02,14.2a"
PWG,54466,BAjana,7,2159,55,26,present,absent,present/absent,none,0.444,"12,106.11c"
PWG,54466,BAjana,12,3252,86,25,present,present,present/present,quote-exact,0.879,"12,87.25a"
PWG,54474,BAjya,15,201,5,32,present,present,present/present,quote-exact,1.0,"15,10.5a"
PWG,54494,BARqa,13,5501,111,103,present,present,present/present,quote-exact,1.0,"13,112.99c"
PWG,54494,BARqa,2,1836,51,16,present,present,present/present,quote-exact,1.0,"02,47.14a"
PWG,54494,BARqa,3,11043,144,9,present,present,present/present,quote-exact,1.0,"03,144.9a"
PWG,54494,BARqa,2,60,3,3,present,present,present/present,quote-exact,0.919,"02,3.2e"
PWG,54494,BARqa,5,7631,196,10,present,present,present/present,quote-exact,1.0,"05,197.8a"
PWG,54494,BARqa,13,517,11,11,present,present,present/present,quote-exact,0.926,"13,11.11a"
PWG,54494,BARqa,3,14674,233,26,present,present,present/present,quote-exact,1.0,"03,222.25a"
PWG,54494,BARqa,12,8793,244,31,present,present,present/present,quote-exact,1.0,"12,236.30c"
PWG,54494,BARqa,7,1217,27,23,present,present,present/present,quote-fuzzy,0.718,"07,26.23a"
PWG,54494,BARqa,6,781,22,14,present,present,present/present,quote-exact,1.0,"06,22.14a"
PWG,54494,BARqa,4,1781,57,2,present,absent,present/absent,none,0.438,"06,17.24a"
PWG,54494,BARqa,5,5262,157,28,present,present,present/present,quote-exact,1.0,"05,154.27a"
PWG,54494,BARqa,7,77,2,26,present,present,present/present,quote-exact,1.0,"07,2.26a"
PWG,54494,BARqa,4,2158,67,22,present,absent,present/absent,none,0.412,"05,197.8a"
PWG,54506,BARqAgAra,12,2649,69,54,present,present,present/present,quote-exact,1.0,"12,69.52c"
PWG,54509,BARqAyani,2,294,7,13,present,present,present/present,quote-exact,1.0,"02,7.11c"
PWG,54519,BARqinI,2,2061,61,2,present,present,present/present,quote-exact,1.0,"02,54.2c"
PWG,54540,BAnu,1,1103,18,30,present,present,present/present,quote-exact,1.0,"01,16.29c"
PWG,54540,BAnu,1,2555,65,47,present,present,present/present,quote-exact,1.0,"01,59.45c"
PWG,54540,BAnu,2,56,2,36,present,absent,present/absent,none,0.513,"05,92.12c"
PWG,54552,BAnumant,1,6604,171,29,present,present,present/present,quote-exact,1.0,"01,160.27c"
PWG,54552,BAnumant,1,1430,30,47,present,present,present/present,quote-exact,1.0,"01,26.42a"
PWG,54552,BAnumant,1,1433,30,50,present,present,present/present,quote-exact,1.0,"01,26.45a"
PWG,54552,BAnumant,1,7209,191,11,present,absent,present/absent,none,0.375,"03,264.41c"
PWG,54552,BAnumant,4,1010,31,11,present,present,present/present,quote-exact,0.882,"04,30.9c"
PWG,54552,BAnumant,1,1323,28,4,present,present,present/present,quote-exact,1.0,"01,24.4a"
PWG,54552,BAnumant,7,4641,116,40,present,present,present/present,quote-exact,1.0,"07,92.38c"
PWG,54552,BAnumant,8,2950,59,42,present,present,present/present,quote-exact,1.0,"08,42.35c"
PWG,54552,BAnumant,13,1839,26,81,present,present,present/present,quote-fuzzy,0.784,"13,27.80c"
PWG,54552,BAnumant,1,3505,85,6,present,present,present/present,quote-exact,1.0,"01,80.6a"
PWG,54552,BAnumant,14,2315,79,14,present,present,present/present,quote-exact,0.921,"14,78.14a"
PWG,54552,BAnumant,1,1433,30,50,present,present,present/present,quote-exact,1.0,"01,26.45a"
PWG,54552,BAnumant,3,15696,270,2,present,present,present/present,quote-exact,1.0,"03,254.2c"
PWG,54552,BAnumant,14,780,27,17,present,present,present/present,quote-exact,0.868,"14,27.18a"
PWG,54552,BAnumant,1,3665,93,2,present,present,present/present,quote-exact,1.0,"01,88.2a"
PWG,54552,BAnumant,14,892,32,6,present,present,present/present,quote-exact,1.0,"14,32.6a"
PWG,54552,BAnumant,6,2268,54,34,present,present,present/present,quote-exact,0.944,"06,50.31a"
PWG,54552,BAnumant,3,14124,218,3,present,present,present/present,quote-exact,1.0,"03,208.3a"
PWG,54552,BAnumant,1,3768,95,15,present,present,present/present,quote-exact,1.0,"01,90.15B"
PWG,54553,BAnumaya,3,139,3,9,present,present,present/present,quote-exact,1.0,"03,3.9a"
PWG,54560,BAnusena,8,2260,48,27,present,present,present/present,quote-exact,1.0,"08,32.49c"
PWG,54573,BAmin,1,2625,66,61,present,absent,present/absent,none,0.556,"01,60.59c"
PWG,54573,BAmin,1,6524,170,29,present,present,present/present,quote-exact,0.861,"01,158.26a"
PWG,54573,BAmin,3,16190,281,26,present,present,present/present,quote-exact,1.0,"03,265.25c"
PWG,54573,BAmin,4,503,17,2,present,present,present/present,quote-fuzzy,0.846,"04,16.2a"
PWG,54573,BAmin,14,1505,52,28,present,present,present/present,quote-exact,1.0,"14,51.27c"
PWG,54573,BAmin,1,1192,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,54573,BAmin,13,6552,142,48,present,present,present/present,quote-exact,1.0,"13,130.48a"
PWG,54573,BAmin,14,629,21,2,present,present,present/present,quote-fuzzy,0.737,"14,42.13a"
PWG,54573,BAmin,14,631,21,4,present,absent,present/absent,none,0.324,"14,35.31a"
PWG,54577,BAra,2,1866,52,10,present,present,present/present,quote-exact,0.889,"02,48.9a"
PWG,54577,BAra,3,1892,47,14,present,present,present/present,quote-exact,1.0,"03,45.21c"
PWG,54577,BAra,16,283,8,31,present,present,present/present,quote-exact,1.0,"16,9.30c"
PWG,54577,BAra,3,12712,185,35,present,present,present/present,quote-exact,0.861,"03,183.30c"
PWG,54577,BAra,1,8012,220,1,present,present,present/present,quote-exact,1.0,"01,212.1a"
PWG,54577,BAra,3,16851,297,104,present,present,present/present,quote-exact,1.0,"03,281.101a"
PWG,54577,BAra,1,6034,153,23,present,present,present/present,quote-exact,1.0,"01,141.2a"
PWG,54577,BAra,6,2579,59,71,present,present,present/present,quote-exact,1.0,"06,55.69a"
PWG,54577,BAra,1,2918,71,42,present,present,present/present,quote-exact,1.0,"01,65.42c"
PWG,54577,BAra,5,2414,62,4,present,present,present/present,quote-exact,1.0,"05,61.4a"
PWG,54577,BAra,5,2416,62,6,present,present,present/present,quote-exact,1.0,"05,61.6a"
PWG,54577,BAra,5,6,1,6,present,present,present/present,quote-exact,1.0,"05,1.6a"
PWG,54577,BAra,5,4922,147,37,present,present,present/present,quote-exact,1.0,"05,145.34c"
PWG,54581,BArata,1,371,2,142,present,present,present/present,quote-exact,1.0,"01,2.105a"
PWG,54581,BArata,1,3122,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,54581,BArata,1,3122,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,54581,BArata,5,923,31,8,present,present,present/present,quote-exact,1.0,"05,31.8c"
PWG,54581,BArata,5,7283,184,17,present,present,present/present,quote-exact,1.0,"05,185.17a"
PWG,54581,BArata,5,955,32,17,present,present,present/present,quote-exact,1.0,"05,32.16c"
PWG,54581,BArata,1,534,2,305,present,present,present/present,quote-exact,0.895,"01,2.184c"
PWG,54581,BArata,3,1930,48,16,present,present,present/present,quote-exact,1.0,"03,46.16a"
PWG,54581,BArata,4,1241,38,10,present,present,present/present,quote-exact,1.0,"04,36.9a"
PWG,54581,BArata,6,4548,100,19,present,present,present/present,quote-exact,1.0,"06,96.18a"
PWG,54581,BArata,7,28,1,30,present,present,present/present,quote-exact,1.0,"07,1.29a"
PWG,54581,BArata,1,3122,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,54581,BArata,6,5769,121,8,present,present,present/present,quote-exact,1.0,"06,116.7a"
PWG,54581,BArata,12,1716,49,1,present,present,present/present,quote-fuzzy,0.8,"12,49.1c"
PWG,54581,BArata,1,2233,61,3,present,present,present/present,quote-exact,1.0,"01,55.3a"
PWG,54581,BArata,1,19,1,65,present,absent,present/absent,none,0.355,"15,36.14c"
PWG,54581,BArata,18,210,5,63,present,present,present/present,quote-exact,1.0,"05,40.11c"
PWG,54581,BArata,1,52,1,98,present,present,present/present,quote-exact,1.0,"01,1.57c"
PWG,54581,BArata,1,96,1,142,present,present,present/present,quote-exact,1.0,"01,1.95e"
PWG,54581,BArata,1,101,1,147,present,present,present/present,quote-exact,0.853,"01,1.100a"
PWG,54581,BArata,13,6069,127,15,present,absent,present/absent,none,0.0,
PWG,54581,BArata,18,209,5,62,present,present,present/present,quote-exact,1.0,"18,5.49a"
PWG,54581,BArata,18,211,5,64,present,present,present/present,quote-exact,1.0,"18,5.51a"
PWG,54581,BArata,6,201,6,6,present,present,present/present,quote-exact,1.0,"06,7.5a"
PWG,54581,BArata,3,2421,64,21,present,present,present/present,quote-exact,1.0,"03,61.20c"
PWG,54581,BArata,4,913,28,1,present,present,present/present,quote-exact,1.0,"04,27.1c"
PWG,54581,BArata,5,7434,190,1,present,present,present/present,quote-exact,1.0,"05,191.1a"
PWG,54581,BArata,3,14232,222,25,present,present,present/present,quote-exact,0.879,"03,212.24a"
PWG,54596,BAradvAja,12,5249,140,56,present,present,present/present,quote-exact,0.943,"12,138.56c"
PWG,54596,BAradvAja,6,3590,82,3,present,present,present/present,quote-exact,1.0,"06,78.3c"
PWG,54596,BAradvAja,6,336,9,28,present,present,present/present,quote-exact,0.972,"06,10.27c"
PWG,54609,BAravant,1,266,2,37,present,present,present/present,quote-exact,1.0,"01,2.240c"
PWG,54611,BAravAha,3,10621,131,5,present,present,present/present,quote-exact,1.0,"03,131.5a"
PWG,54617,BArasaha,5,3687,106,21,present,present,present/present,quote-exact,1.0,"05,104.20c"
PWG,54617,BArasaha,5,1295,36,36,present,present,present/present,quote-exact,1.0,"05,36.34a"
PWG,54617,BArasaha,2,63,3,6,present,present,present/present,quote-exact,1.0,"02,3.5e"
PWG,54617,BArasaha,6,3591,82,4,present,present,present/present,quote-exact,0.9,"06,78.4c"
PWG,54617,BArasaha,7,7974,175,85,present,present,present/present,quote-exact,1.0,"07,150.79a"
PWG,54617,BArasaha,8,2268,48,35,present,present,present/present,quote-exact,1.0,"08,32.57a"
PWG,54618,BArasADana,4,1338,42,14,present,present,present/present,quote-exact,1.0,"04,38.32c"
PWG,54618,BArasADana,4,1855,58,32,present,present,present/present,quote-exact,1.0,"04,53.28e"
PWG,54618,BArasADana,4,1882,58,59,present,present,present/present,quote-fuzzy,0.703,"06,43.11c"
PWG,54618,BArasADana,6,1974,48,112,present,absent,present/absent,none,0.312,"08,34.38a"
PWG,54618,BArasADana,6,3240,74,1,present,present,present/present,quote-exact,1.0,"06,70.1a"
PWG,54618,BArasADana,7,6939,157,18,present,absent,present/absent,none,0.294,"06,110.27a"
PWG,54618,BArasADana,8,2267,48,34,present,present,present/present,quote-exact,0.892,"08,32.56c"
PWG,54631,BAruRqa,6,265,7,12,present,present,present/present,quote-exact,1.0,"06,8.11a"
PWG,54631,BAruRqa,12,3357,90,29,present,present,present/present,quote-exact,0.879,"12,91.27c"
PWG,54631,BAruRqa,12,3519,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,54631,BAruRqa,12,6326,171,34,present,present,present/present,quote-exact,1.0,"12,165.30c"
PWG,54631,BAruRqa,1,2882,70,39,present,present,present/present,quote-exact,0.914,"01,64.32c"
PWG,54637,BArga,6,358,9,50,present,present,present/present,quote-exact,0.882,"06,10.48c"
PWG,54640,BArgava,1,865,5,3,present,present,present/present,quote-exact,1.0,"01,5.3a"
PWG,54640,BArgava,1,870,5,8,present,present,present/present,quote-exact,1.0,"01,5.7a"
PWG,54640,BArgava,1,1928,48,18,present,present,present/present,quote-exact,0.85,"01,44.18c"
PWG,54640,BArgava,13,207,4,8,present,present,present/present,quote-exact,1.0,"13,4.8c"
PWG,54640,BArgava,13,1545,22,15,present,present,present/present,quote-exact,1.0,"13,23.15a"
PWG,54640,BArgava,1,1117,18,44,present,absent,present/absent,none,0.486,"01,16.38a"
PWG,54640,BArgava,5,7012,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,54640,BArgava,5,7022,,,unchecked,unchecked,unresolved-locus,locus-out-of-range,,
PWG,54640,BArgava,5,7308,185,19,present,present,present/present,quote-exact,0.882,"05,186.19a"
PWG,54640,BArgava,7,9527,202,36,present,present,present/present,quote-exact,1.0,"07,173.28a"
PWG,54640,BArgava,14,200,8,21,present,present,present/present,quote-exact,1.0,"14,8.20c"
PWG,54640,BArgava,5,6048,176,25,present,present,present/present,quote-exact,1.0,"05,174.22a"
PWG,54640,BArgava,6,358,9,50,present,present,present/present,quote-exact,0.882,"06,10.48c"
PWG,54640,BArgava,7,9527,202,36,present,present,present/present,quote-exact,1.0,"07,173.28a"
PWG,54640,BArgava,14,200,8,21,present,present,present/present,quote-exact,1.0,"14,8.20c"
PWG,54640,BArgava,1,3217,76,34,present,present,present/present,quote-exact,0.853,"01,71.31c"
PWG,54654,BArya,1,4199,104,30,present,absent,present/absent,none,0.0,
PWG,54654,BArya,13,2530,47,31,present,present,present/present,quote-exact,1.0,"13,47.31a"
PWG,54678,BAluki,2,110,4,15,present,present,present/present,quote-exact,0.861,"02,4.13c"
PWG,54678,BAluki,2,293,7,12,present,present,present/present,quote-fuzzy,0.6,"02,7.10c"
PWG,54678,BAluki,3,985,26,22,present,present,present/present,quote-exact,1.0,"03,27.22a"
PWG,54690,BAva,3,2228,57,37,present,present,present/present,quote-exact,1.0,"03,54.30c"
PWG,54690,BAva,4,55,2,28,present,present,present/present,quote-exact,1.0,"04,2.23c"
PWG,54690,BAva,12,8199,227,101,present,present,present/present,quote-exact,0.853,"12,220.100e"
PWG,54690,BAva,13,1878,27,13,present,present,present/present,quote-exact,1.0,"13,28.12a"
PWG,54690,BAva,3,2347,62,15,present,absent,present/absent,none,0.278,"01,139.22a"
PWG,54690,BAva,15,748,28,8,present,present,present/present,quote-exact,1.0,"15,35.8a"
PWG,54690,BAva,3,75,2,29,present,present,present/present,quote-exact,1.0,"03,2.28c"
PWG,54690,BAva,3,196,3,66,present,absent,present/absent,none,0.343,"03,148.37c"
PWG,54690,BAva,12,4268,118,11,present,present,present/present,quote-exact,1.0,"12,118.11a"
PWG,54690,BAva,1,3817,95,64,present,present,present/present,quote-exact,1.0,"01,90.74A"
PWG,54690,BAva,3,909,23,7,present,present,present/present,quote-exact,1.0,"03,24.7a"
PWG,54690,BAva,5,7071,178,44,present,present,present/present,quote-exact,1.0,"05,178.20a"
PWG,54690,BAva,1,6014,153,3,present,present,present/present,quote-exact,1.0,"01,140.3a"
PWG,54690,BAva,12,4263,118,6,present,present,present/present,quote-exact,1.0,"12,118.6c"
PWG,54690,BAva,1,39,1,85,present,absent,present/absent,none,0.447,"12,59.85c"
PWG,54690,BAva,3,9969,109,8,present,present,present/present,quote-exact,0.871,"03,108.8a"
PWG,54690,BAva,13,2850,54,25,present,present,present/present,quote-exact,1.0,"13,54.24c"
PWG,54690,BAva,3,15853,272,76,present,absent,present/absent,none,0.5,"03,240.20a"
PWG,54691,BAvaka,1,7615,207,5,present,present,present/present,quote-exact,1.0,"01,199.5a"
PWG,54691,BAvaka,12,2325,61,2,present,present,present/present,quote-exact,1.0,"12,61.2c"
PWG,54691,BAvaka,12,3326,88,25,present,present,present/present,quote-exact,1.0,"12,89.21a"
PWG,54703,BAvana,14,1037,37,15,present,present,present/present,quote-exact,1.0,"14,37.14a"
PWG,54703,BAvana,12,10374,286,8,present,present,present/present,quote-exact,1.0,"12,275.8a"
PWG,54703,BAvana,3,14640,232,13,present,absent,present/absent,none,0.353,"09,46.26a"
PWG,54703,BAvana,1,928,7,18,present,present,present/present,quote-exact,1.0,"01,7.16e"
PWG,54703,BAvana,1,2779,67,143,present,present,present/present,quote-exact,1.0,"01,104.17c"
PWG,54703,BAvana,6,220,6,25,present,present,present/present,quote-exact,1.0,"06,7.23a"
PWG,54703,BAvana,14,624,20,26,present,present,present/present,quote-exact,1.0,"14,20.24e"
